timestamp,j1,j2,j3,j4,j5,j6
1745488235674,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235677,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235724,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235774,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235824,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235875,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235925,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488235975,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236025,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236075,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236125,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236175,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236225,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236291,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236325,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236375,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236425,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236475,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236525,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236575,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236625,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236675,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236725,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236775,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236825,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236875,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236925,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488236975,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237025,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237075,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237125,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237175,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237225,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237275,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237325,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237375,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237425,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237475,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237525,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237575,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237625,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237675,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237725,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237775,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237825,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237875,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237925,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488237975,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238025,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238075,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238125,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238175,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238225,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238275,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238325,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238375,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238425,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238476,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238526,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238576,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238626,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238676,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238726,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238776,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238826,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238876,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238926,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488238976,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239026,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239076,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239126,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239176,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239226,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239276,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239326,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239376,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239426,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239476,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239526,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
1745488239576,-0.00109804,0.000561378,-8.71577e-05,89.9992,-0.00224745,-0.0014095
