timestamp,j1,j2,j3,j4,j5,j6
1745602071878,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602071880,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602071928,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602071978,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072028,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072078,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072128,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072178,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072228,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072278,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072328,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072378,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072428,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072500,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072528,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072578,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072628,0.931551,0.534561,0.773839,0.452156,0.466579,0.436865
1745602072678,0.931551,0.534561,0.773839,0.451927,0.466562,0.436596
1745602072728,5.46578,5.26728,5.38692,5.22596,5.23328,5.2183
1745602072778,10,10,10,10,10,10
1745602072828,0.931551,0.534561,0.773839,0.451927,0.466562,0.436596
1745602072878,-2.7123,-2.97696,-2.81744,-3.03205,-3.02229,-3.04227
1745602072928,-6.35615,-6.48848,-6.40872,-6.51602,-6.51115,-6.52113
1745602072978,-10,-10,-10,-10,-10,-10
1745602073076,0.931551,0.534561,0.773839,0.451927,0.466562,0.436596
1745602073149,5.46578,5.26728,5.38692,5.22596,5.23328,5.2183
1745602073177,10,10,10,10,10,10
1745602073202,0.931551,0.534561,0.773839,0.451927,0.466562,0.436596
1745602073494,-2.7123,-2.97696,-2.81744,-3.03205,-3.02229,-3.04227
1745602073546,-6.35615,-6.48848,-6.40872,-6.51602,-6.51115,-6.52113
1745602073595,-10,-10,-10,-10,-10,-10
1745602073814,0.931551,0.534561,0.773839,0.451927,0.466562,0.436596
1745602073863,5.46578,5.26728,5.38692,5.22596,5.23328,5.2183
1745602073915,10,10,10,10,10,10
1745602073940,0.931551,0.534561,0.773839,0.451927,0.466562,0.436596
