timestamp,j1,j2,j3,j4,j5,j6
1746179154097,-2.95588,-2.95592,-2.95593,-2.95601,-2.95601,-2.95595
1746179154099,-2.95588,-2.95592,-2.95593,-2.95601,-2.95601,-2.95595
1746179154100,-2.95588,-2.95592,-2.95593,-2.95601,-2.95601,-2.95595
1746179154105,-2.82887,-2.8289,-2.82891,-2.82899,-2.82899,-2.82893
1746179154109,-2.70185,-2.70189,-2.70189,-2.70197,-2.70197,-2.70191
1746179154111,-2.57483,-2.57487,-2.57488,-2.57495,-2.57495,-2.57489
1746179154115,-2.44781,-2.44785,-2.44786,-2.44793,-2.44793,-2.44787
1746179154120,-2.32079,-2.32083,-2.32084,-2.32091,-2.32091,-2.32085
1746179154125,-2.19377,-2.19381,-2.19382,-2.19389,-2.19389,-2.19383
1746179154127,-2.06676,-2.06679,-2.0668,-2.06687,-2.06687,-2.06681
1746179154130,-1.93974,-1.93977,-1.93978,-1.93985,-1.93985,-1.93979
1746179154136,-1.81272,-1.81275,-1.81276,-1.81283,-1.81283,-1.81277
1746179154139,-1.6857,-1.68573,-1.68574,-1.68581,-1.68581,-1.68576
1746179154141,-1.55868,-1.55872,-1.55872,-1.55879,-1.55879,-1.55874
1746179154145,-1.43166,-1.4317,-1.43171,-1.43177,-1.43177,-1.43172
1746179154150,-1.30464,-1.30468,-1.30469,-1.30475,-1.30475,-1.3047
1746179154154,-1.17763,-1.17766,-1.17767,-1.17773,-1.17773,-1.17768
1746179154156,-1.05061,-1.05064,-1.05065,-1.05071,-1.05071,-1.05066
1746179154161,-0.923589,-0.923622,-0.92363,-0.923694,-0.923694,-0.923641
1746179154166,-0.79657,-0.796603,-0.796611,-0.796674,-0.796674,-0.796622
1746179154171,-0.669552,-0.669584,-0.669592,-0.669655,-0.669654,-0.669603
1746179154173,-0.542533,-0.542565,-0.542573,-0.542635,-0.542634,-0.542584
1746179154179,-0.415515,-0.415546,-0.415554,-0.415615,-0.415615,-0.415565
1746179154183,-0.288496,-0.288528,-0.288535,-0.288596,-0.288595,-0.288546
1746179154185,-0.161478,-0.161509,-0.161516,-0.161576,-0.161576,-0.161526
1746179154188,-0.0344594,-0.0344899,-0.0344973,-0.0345564,-0.0345559,-0.0345075
1746179154194,0.0925591,0.0925288,0.0925219,0.0924633,0.0924637,0.0925117
1746179154200,0.219578,0.219548,0.219541,0.219483,0.219484,0.219531
1746179154203,0.346596,0.346567,0.34656,0.346503,0.346503,0.34655
1746179154206,0.473614,0.473586,0.473579,0.473522,0.473523,0.473569
1746179154210,0.600633,0.600604,0.600598,0.600542,0.600543,0.600588
1746179154235,0.727652,0.727623,0.727617,0.727562,0.727562,0.727607
1746179154237,0.85467,0.854642,0.854635,0.854582,0.854582,0.854626
1746179154261,0.981688,0.981661,0.981654,0.981601,0.981602,0.981645
1746179154286,1.10871,1.10868,1.10867,1.10862,1.10862,1.10866
1746179154288,1.23573,1.2357,1.23569,1.23564,1.23564,1.23568
1746179154314,1.36274,1.36272,1.36271,1.36266,1.36266,1.3627
1746179154319,1.48976,1.48974,1.48973,1.48968,1.48968,1.48972
1746179154344,1.61678,1.61676,1.61675,1.6167,1.6167,1.61674
1746179154346,1.7438,1.74377,1.74377,1.74372,1.74372,1.74376
1746179154348,1.87082,1.87079,1.87079,1.87074,1.87074,1.87078
1746179154351,1.99784,1.99781,1.99781,1.99776,1.99776,1.9978
1746179154377,2.12485,2.12483,2.12482,2.12478,2.12478,2.12482
1746179154400,2.25187,2.25185,2.25184,2.2518,2.2518,2.25184
1746179154402,2.37889,2.37887,2.37886,2.37882,2.37882,2.37885
1746179154405,2.50591,2.50589,2.50588,2.50584,2.50584,2.50587
1746179154410,2.63293,2.63291,2.6329,2.63286,2.63286,2.63289
1746179154435,2.75995,2.75992,2.75992,2.75988,2.75988,2.75991
1746179154437,2.88697,2.88694,2.88694,2.8869,2.8869,2.88693
1746179154462,3.01398,3.01396,3.01396,3.01392,3.01392,3.01395
1746179154464,3.141,3.14098,3.14098,3.14094,3.14094,3.14097
1746179154489,3.26802,3.268,3.268,3.26796,3.26796,3.26799
1746179154491,3.39504,3.39502,3.39501,3.39498,3.39498,3.39501
1746179154517,3.52206,3.52204,3.52203,3.52199,3.522,3.52203
1746179154519,3.64908,3.64906,3.64905,3.64901,3.64902,3.64905
1746179154524,3.77609,3.77608,3.77607,3.77603,3.77603,3.77607
1746179154549,3.90311,3.90309,3.90309,3.90305,3.90305,3.90308
1746179154551,4.03013,4.03011,4.03011,4.03007,4.03007,4.0301
1746179154576,4.15715,4.15713,4.15713,4.15709,4.15709,4.15712
1746179154601,4.28417,4.28415,4.28415,4.28411,4.28411,4.28414
1746179154603,4.41119,4.41117,4.41117,4.41113,4.41113,4.41116
1746179154628,4.53821,4.53819,4.53819,4.53815,4.53815,4.53818
1746179154631,4.66522,4.66521,4.6652,4.66517,4.66517,4.6652
1746179154633,4.79224,4.79223,4.79222,4.79219,4.79219,4.79222
1746179154660,4.91926,4.91925,4.91924,4.91921,4.91921,4.91924
1746179154664,5.04628,5.04626,5.04626,5.04623,5.04623,5.04626
1746179154689,5.1733,5.17328,5.17328,5.17325,5.17325,5.17327
1746179154691,5.30032,5.3003,5.3003,5.30027,5.30027,5.30029
1746179154716,5.42734,5.42732,5.42732,5.42729,5.42729,5.42731
1746179154719,5.55435,5.55434,5.55434,5.55431,5.55431,5.55433
1746179154722,5.68137,5.68136,5.68136,5.68133,5.68133,5.68135
1746179154746,5.80839,5.80838,5.80837,5.80835,5.80835,5.80837
1746179154748,5.93541,5.9354,5.93539,5.93537,5.93537,5.93539
1746179154773,6.06243,6.06241,6.06241,6.06239,6.06239,6.06241
1746179154775,6.18945,6.18943,6.18943,6.18941,6.18941,6.18943
1746179154800,6.31646,6.31645,6.31645,6.31643,6.31643,6.31645
1746179154802,6.44348,6.44347,6.44347,6.44345,6.44345,6.44347
1746179154827,6.5705,6.57049,6.57049,6.57047,6.57047,6.57049
1746179154829,6.69752,6.69751,6.69751,6.69749,6.69749,6.6975
1746179154854,6.82454,6.82453,6.82453,6.82451,6.82451,6.82452
1746179154857,6.95156,6.95155,6.95154,6.95153,6.95153,6.95154
1746179154859,7.07858,7.07857,7.07856,7.07855,7.07855,7.07856
1746179154883,7.20559,7.20559,7.20558,7.20557,7.20557,7.20558
1746179154886,7.33261,7.3326,7.3326,7.33259,7.33259,7.3326
1746179154910,7.45963,7.45962,7.45962,7.45961,7.45961,7.45962
1746179154912,7.58665,7.58664,7.58664,7.58663,7.58663,7.58664
1746179154914,7.71367,7.71366,7.71366,7.71364,7.71364,7.71366
1746179154939,7.84069,7.84068,7.84068,7.84066,7.84066,7.84068
1746179154964,7.96771,7.9677,7.9677,7.96768,7.96768,7.96769
1746179154966,8.09472,8.09472,8.09472,8.0947,8.0947,8.09471
1746179154991,8.22174,8.22174,8.22173,8.22172,8.22172,8.22173
1746179154994,8.34876,8.34875,8.34875,8.34874,8.34874,8.34875
1746179154996,8.47578,8.47577,8.47577,8.47576,8.47576,8.47577
1746179155001,8.6028,8.60279,8.60279,8.60278,8.60278,8.60279
1746179155024,8.72982,8.72981,8.72981,8.7298,8.7298,8.72981
1746179155026,8.85683,8.85683,8.85683,8.85682,8.85682,8.85683
1746179155051,8.98385,8.98385,8.98385,8.98384,8.98384,8.98385
1746179155053,9.11087,9.11087,9.11087,9.11086,9.11086,9.11087
1746179155078,9.23789,9.23789,9.23789,9.23788,9.23788,9.23789
1746179155080,9.36491,9.3649,9.36491,9.3649,9.3649,9.3649
1746179155105,9.49193,9.49192,9.49192,9.49192,9.49192,9.49192
1746179155107,9.61895,9.61894,9.61894,9.61894,9.61894,9.61894
1746179155113,9.74596,9.74596,9.74596,9.74596,9.74596,9.74596
1746179155136,9.87298,9.87298,9.87298,9.87298,9.87298,9.87298
1746179155139,10,10,10,10,10,10
1746179155164,10,10,10,10,10,10
