timestamp,j1,j2,j3,j4,j5,j6
1745600278391,10.0018,10,10.0001,9.99996,9.99919,9.99948
1745600278394,10.0018,10,10.0001,9.99996,9.99919,9.99948
1745600278441,10.0018,10,10.0001,9.99973,9.99918,9.99934
1745600278491,10.0017,10,10.0001,9.99996,9.99919,9.99923
1745600278541,10.0018,10,10.0001,9.99973,9.99918,9.99946
1745600278873,10.0012,10,10.0002,9.99973,9.99931,9.99941
1745600278878,10.0013,9.99992,10.0001,9.99996,9.99933,9.99955
1745600278923,10.0013,9.99992,10.0001,9.99996,9.99933,9.99955
1745600278973,10.0015,10,10.0001,9.99996,9.99946,9.99937
1745600279023,10.0027,10,10.0001,9.99973,10.0015,10.001
1745600279073,10.0018,10,10.0001,9.99996,9.99999,9.99963
1745600279123,10.0038,10,10.0001,9.99973,9.99971,9.99961
1745600279173,10.0027,9.99992,10.0002,9.99996,9.99972,10
1745600279223,10.0015,10,10.0001,9.99996,9.99972,9.99975
1745600279273,10.0012,10,10.0001,9.99996,9.99972,9.99962
1745600279323,10.0012,10,10.0001,9.99973,9.99971,9.99961
1745600279373,10.0012,10,10.0001,9.99996,9.99972,9.99975
1745600279423,10.0012,10,10.0001,9.99973,9.99971,9.99973
1745600279474,10.0012,10,10.0001,9.99973,9.99971,9.99961
1745600279524,10.0012,10,10.0002,9.99996,9.99972,9.99975
1745600279574,10.0012,10,10.0001,9.99973,9.99984,9.9998
1745600279624,10.0012,10,10,9.99996,9.99986,9.99969
1745600279674,10.0013,10,10,9.99996,9.99972,9.99975
1745600279724,10.0015,10,10.0001,9.99973,9.99971,9.99961
1745600279774,10.0015,10,10,9.99996,9.99972,9.99975
1745600279824,10.0017,10,10.0001,9.99973,9.99957,9.99966
1745600279874,10.0015,10,10,9.99973,9.99971,9.99973
1745600279924,10.0013,10,10.0001,10.0003,9.99962,9.99971
1745600279974,10.0017,10,10.0001,9.99973,9.99957,9.99954
1745600280024,10.0017,10,10,9.99996,9.99959,9.99956
1745600280074,10.0015,10,10.0001,9.99996,9.99959,9.99993
1745600280124,10.0018,10,10.0002,9.99996,9.99959,9.99968
1745600280174,10.0017,9.99992,10.0001,10.0003,9.99962,9.99959
1745600280224,10.0019,10,10,9.99996,9.99959,9.99968
1745600280274,10.0018,10,10.0001,9.99973,9.99957,9.99966
1745600280324,10.0019,10,10.0001,9.99996,9.99959,9.99968
1745600280374,10.0018,10,10.0001,9.99996,9.99959,9.99968
1745600280424,10.0018,10,10.0001,9.99973,9.99957,9.99991
1745600280474,10.0019,10,10.0001,9.99996,9.99946,9.99949
1745600280524,10.0017,9.99992,10.0001,9.99996,9.99946,9.99962
1745600280574,10.0019,9.99992,10.0002,9.99996,9.99946,9.99949
1745600280624,10.0017,10,10.0001,9.99996,9.99946,9.99962
1745600280674,10.0019,10,10.0001,9.99996,9.99946,9.99962
1745600280724,10.0019,9.99992,10.0001,9.99996,9.99946,9.99987
1745600280774,10.0019,10,10.0001,9.99973,9.99931,9.99941
