timestamp,j1,j2,j3,j4,j5,j6
1745826425664,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826425667,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826425716,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826425767,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826425817,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426150,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426154,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426200,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426250,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426300,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426350,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426400,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426450,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426500,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426550,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426600,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426650,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426700,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426750,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426800,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426850,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426900,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826426950,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427000,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427050,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427100,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427150,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427200,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427250,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427301,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427351,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427401,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427451,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427501,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427551,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427601,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826427651,-10,-10,-10,-10,-10,-10
1745826427701,-10,-10,-10,-10,-10,-10
1745826427751,-10,-10,-10,-10,-10,-10
1745826427801,-10,-10,-10,-10,-10,-10
1745826427998,-10,-10,-10,-10,-10,-10
1745826428165,-10,-10,-10,-10,-10,-10
1745826428214,-10,-10,-10,-10,-10,-10
1745826428262,-10,-10,-10,-10,-10,-10
1745826428310,-10,-10,-10,-10,-10,-10
1745826428382,-10,-10,-10,-10,-10,-10
1745826428407,-10,-10,-10,-10,-10,-10
1745826428456,-10,-10,-10,-10,-10,-10
1745826428528,-10,-10,-10,-10,-10,-10
1745826428576,-10,-10,-10,-10,-10,-10
1745826428624,10,10,10,10,10,10
1745826428672,10,10,10,10,10,10
1745826428721,10,10,10,10,10,10
1745826428770,10,10,10,10,10,10
1745826429040,10,10,10,10,10,10
1745826429208,10,10,10,10,10,10
1745826429233,10,10,10,10,10,10
1745826429306,10,10,10,10,10,10
1745826429329,10,10,10,10,10,10
1745826429378,10,10,10,10,10,10
1745826429427,10,10,10,10,10,10
1745826429475,10,10,10,10,10,10
1745826429547,10,10,10,10,10,10
1745826429596,10,10,10,10,10,10
1745826429644,-10,-10,-10,-10,-10,-10
1745826429693,-10,-10,-10,-10,-10,-10
1745826429742,-10,-10,-10,-10,-10,-10
1745826429790,-10,-10,-10,-10,-10,-10
1745826430059,-10,-10,-10,-10,-10,-10
1745826430227,-10,-10,-10,-10,-10,-10
1745826430275,-10,-10,-10,-10,-10,-10
1745826430323,-10,-10,-10,-10,-10,-10
1745826430371,-10,-10,-10,-10,-10,-10
1745826430419,-10,-10,-10,-10,-10,-10
1745826430443,-10,-10,-10,-10,-10,-10
1745826430516,-10,-10,-10,-10,-10,-10
1745826430564,-10,-10,-10,-10,-10,-10
1745826430636,10,10,10,10,10,10
1745826430684,10,10,10,10,10,10
1745826430732,10,10,10,10,10,10
1745826430782,10,10,10,10,10,10
1745826431028,10,10,10,10,10,10
1745826431195,10,10,10,10,10,10
1745826431220,10,10,10,10,10,10
1745826431293,10,10,10,10,10,10
1745826431316,10,10,10,10,10,10
1745826431389,10,10,10,10,10,10
1745826431438,10,10,10,10,10,10
1745826431486,10,10,10,10,10,10
1745826431535,10,10,10,10,10,10
1745826431607,10,10,10,10,10,10
1745826431655,-10,-10,-10,-10,-10,-10
1745826431704,-10,-10,-10,-10,-10,-10
1745826431752,-10,-10,-10,-10,-10,-10
1745826431802,-10,-10,-10,-10,-10,-10
1745826432049,-10,-10,-10,-10,-10,-10
1745826432216,-10,-10,-10,-10,-10,-10
1745826432264,-10,-10,-10,-10,-10,-10
1745826432312,-10,-10,-10,-10,-10,-10
1745826432361,-10,-10,-10,-10,-10,-10
1745826432433,-10,-10,-10,-10,-10,-10
1745826432458,-10,-10,-10,-10,-10,-10
1745826432507,-10,-10,-10,-10,-10,-10
1745826432579,-10,-10,-10,-10,-10,-10
1745826432627,10,10,10,10,10,10
1745826432675,10,10,10,10,10,10
1745826432724,10,10,10,10,10,10
1745826432773,10,10,10,10,10,10
1745826433044,10,10,10,10,10,10
1745826433188,10,10,10,10,10,10
1745826433213,10,10,10,10,10,10
1745826433309,10,10,10,10,10,10
1745826433332,10,10,10,10,10,10
1745826433381,10,10,10,10,10,10
1745826433429,10,10,10,10,10,10
1745826433477,10,10,10,10,10,10
1745826433550,10,10,10,10,10,10
1745826433599,10,10,10,10,10,10
1745826433648,-10,-10,-10,-10,-10,-10
1745826433696,-10,-10,-10,-10,-10,-10
1745826433745,-10,-10,-10,-10,-10,-10
1745826433794,-10,-10,-10,-10,-10,-10
1745826434042,-10,-10,-10,-10,-10,-10
1745826434234,-10,-10,-10,-10,-10,-10
1745826434282,-10,-10,-10,-10,-10,-10
1745826434307,-10,-10,-10,-10,-10,-10
1745826434380,-10,-10,-10,-10,-10,-10
1745826434429,-10,-10,-10,-10,-10,-10
1745826434454,-10,-10,-10,-10,-10,-10
1745826434503,-10,-10,-10,-10,-10,-10
1745826434574,-10,-10,-10,-10,-10,-10
1745826434623,10,10,10,10,10,10
1745826434672,10,10,10,10,10,10
1745826434721,10,10,10,10,10,10
1745826434771,10,10,10,10,10,10
1745826435043,10,10,10,10,10,10
1745826435211,10,10,10,10,10,10
1745826435236,10,10,10,10,10,10
1745826435308,10,10,10,10,10,10
1745826435331,10,10,10,10,10,10
1745826435380,10,10,10,10,10,10
1745826435429,10,10,10,10,10,10
1745826435477,10,10,10,10,10,10
1745826435549,10,10,10,10,10,10
1745826435598,10,10,10,10,10,10
1745826435646,-10,-10,-10,-10,-10,-10
1745826435695,-10,-10,-10,-10,-10,-10
