timestamp,j1,j2,j3,j4,j5,j6
1745826425614,10.0001,10.0001,10.0004,10.0003,9.99922,9.99701
1745826425617,10.0003,10.0002,10.0004,10.0003,9.99935,9.99721
1745826425666,10.0003,10,10.0004,10.0003,9.99935,9.99708
1745826425717,10.0003,10.0001,10.0004,10.0005,9.99923,9.99703
1745826425767,10.0003,10.0001,10.0004,10.0003,9.99935,9.99696
1745826426100,10.0004,10.0002,10.0004,10.0003,9.99948,9.99702
1745826426104,10.0002,10.0002,10.0004,10.0003,9.99948,9.99715
1745826426150,10.0003,10.0002,10.0005,10.0003,9.99948,9.99702
1745826426200,10.0002,10.0001,10.0003,10.0003,9.99962,9.99709
1745826426250,10.0003,10.0005,10.0004,10.0003,10.0009,10.0008
1745826426300,10.0003,10,10.0004,10.0003,9.99975,9.99641
1745826426350,10.0001,9.99984,10.0004,10.0003,9.99935,9.99533
1745826426400,10.0002,10,10.0004,9.99996,9.99946,9.99637
1745826426450,10.0003,10.0001,10.0004,10.0003,9.99935,9.99658
1745826426500,10.0003,10,10.0004,10.0003,9.99948,9.99677
1745826426550,10.0002,10,10.0004,10.0003,9.99962,9.99684
1745826426600,10.0002,10,10.0004,10.0003,9.99948,9.99677
1745826426650,10.0003,10,10.0005,9.99996,9.99946,9.99675
1745826426700,10.0001,10.0001,10.0004,10.0003,9.99948,9.99665
1745826426750,10.0001,10.0002,10.0004,10.0005,9.9995,9.99667
1745826426800,10.0002,10,10.0005,10.0003,9.99948,9.99665
1745826426850,10.0002,10,10.0004,10.0003,9.99948,9.99677
1745826426900,10.0002,10,10.0004,10.0003,9.99948,9.99665
1745826426950,10.0002,10,10.0004,10.0003,9.99935,9.99696
1745826427000,10.0001,10.0001,10.0004,10.0003,9.99948,9.99677
1745826427050,10.0002,10.0001,10.0004,10.0005,9.99937,9.9966
1745826427100,10,10.0001,10.0004,10.0005,9.9995,9.99667
1745826427150,10.0002,10.0001,10.0004,10.0005,9.9995,9.99679
1745826427200,10.0002,10.0001,10.0004,10.0003,9.99962,9.99721
1745826427251,10,10.0001,10.0004,9.99996,9.99946,9.99699
1745826427301,10.0002,10,10.0004,10.0005,9.9995,9.99717
1745826427351,10.0002,10.0001,10.0004,9.99996,9.99946,9.99675
1745826427401,10.0002,10.0002,10.0004,10.0003,9.99948,9.99715
1745826427451,10.0002,10.0001,10.0005,10.0003,9.99948,9.99702
1745826427501,10.0002,10.0001,10.0004,10.0003,9.99948,9.99702
1745826427551,10,10.0002,10.0004,9.99996,9.99946,9.99699
1745826427601,10,10.0002,10.0004,10.0003,9.99948,9.99715
1745826427651,10.0002,10,10.0004,9.99996,9.99933,9.99668
1745826427701,10,10.0001,10.0004,10.0003,9.99948,9.99715
1745826427751,10.0002,10.0002,10.0005,10.0003,9.99948,9.99702
